groseq_dht.plus	groseq_dht.plus	groseq_dht.minus	groseq_dht.minus	groseq_dmso.plus	groseq_dmso.plus	groseq_dmso.minus	groseq_dmso.minus
6.937	6.136	0	0	9.157	5.058	0.2002	1.001
0	2.261	7.688	0.665	0	3.296	14.58	0
0	0	9.108	7.935	0	0	5.006	6.438
1	11.34	0	0.7472	1.308	13.08	0	1.001
5.789	1.241	2.525	0	10.19	4.517	4.205	0
5.789	1.241	2.525	0	10.19	4.517	4.205	0
5.789	1.241	2.525	0	10.19	4.517	4.205	0
3.468	8.991	1.674	0.254	4.814	7.971	1.282	0
0	0	5.23	7.188	0.7674	0.1046	5.386	9.772
21.28	1.981	2.174	0	1.666	0.8721	0.4706	0
1.948	2.601	3.736	3.601	2.11	6.61	4.005	3.825
9.284	1.387	3.093	1.21	7.011	2.581	3.865	0
1.667	6.503	7.659	2.615	0.218	5.014	3.754	1.001
0	0	11.39	5.895	0	0	3.524	7.619
13.11	2.234	0	0	13.08	0	0	0
13.11	2.234	0	0	13.08	0	0	0
0	0.1334	2.242	12.93	0	0	2.303	10.81
3.175	7.697	1.016	0	7.064	7.761	0.841	0.841
3.175	7.697	1.016	0	7.064	7.761	0.841	0.841
3.175	7.697	1.016	0	7.064	7.761	0.841	0.841
2.081	9.885	0	0	9.82	6.593	0	0
0	0	12.7	0	0	0	15.66	0
0	0	12.7	0	0	0	15.66	0
0	0	12.7	0	0	0	15.66	0
0	0	12.7	0	0	0	15.66	0
6.923	8.831	2.137	0	4.901	4.631	0.9311	0
4.682	8.617	0.7472	0	5.756	8.267	0.2803	0
4.682	8.617	0.7472	0	5.756	8.267	0.2803	0
4.682	8.617	0.7472	0	5.756	8.267	0.2803	0
0	0.9471	6.725	0	2.669	4.308	13.7	0
9.778	4.562	1.412	0.2914	6.488	4.413	0.3905	1.001
3.228	7.484	0.4782	2.242	4.779	8.982	1.001	0.1402
4.669	2.201	0	0	9.244	11.51	0.7008	0
4.669	2.201	0	0	9.244	11.51	0.7008	0
2.041	5.963	0	1.136	0.9767	18.21	0	0
2.041	5.963	0	1.136	0.9767	18.21	0	0
2.041	5.963	0	1.136	0.9767	18.21	0	0
2.041	5.963	0	1.136	0.9767	18.21	0	0
2.041	5.963	0	1.136	0.9767	18.21	0	0
2.041	5.963	0	1.136	0.9767	18.21	0	0
2.041	5.963	0	1.136	0.9767	18.21	0	0
2.041	5.963	0	1.136	0.9767	18.21	0	0
2.041	5.963	0	1.136	0.9767	18.21	0	0
2.041	5.963	0	1.136	0.9767	18.21	0	0
2.041	5.963	0	1.136	0.9767	18.21	0	0
2.041	5.963	0	1.136	0.9767	18.21	0	0
6.683	0.6937	2.989	3.766	8.337	1.273	3.004	1.562
0.667	1.107	9.19	12.37	0	1.291	1.682	1.982
0	6.15	5.021	0	0	7.046	9.071	1.001
0	6.15	5.021	0	0	7.046	9.071	1.001
0	6.15	5.021	0	0	7.046	9.071	1.001
0	6.15	5.021	0	0	7.046	9.071	1.001
0	6.15	5.021	0	0	7.046	9.071	1.001
6.296	3.588	0.3288	0.04483	9.07	8.459	0.06007	0.4405
0	7.043	1.442	0	0	16.47	3.324	0
0	7.043	1.442	0	0	16.47	3.324	0
0	7.043	1.442	0	0	16.47	3.324	0
0	7.043	1.442	0	0	16.47	3.324	0
0	7.043	1.442	0	0	16.47	3.324	0
0	7.043	1.442	0	0	16.47	3.324	0
0.667	0.667	8.346	6.463	0	0.3227	7.309	4.505
5.629	3.748	1.629	0.538	9.383	6.506	0.841	0
5.629	3.748	1.629	0.538	9.383	6.506	0.841	0
5.629	3.748	1.629	0.538	9.383	6.506	0.841	0
6.363	2.988	4.005	0	9.837	1.953	3.124	0
4.836	6.17	1.308	0.1868	8.067	5.45	1.752	0.5006
6.87	4.776	0.9265	0	9.418	5.006	1.241	0
7.003	1.667	0.0523	0	15.2	1.866	1.071	1.362
5.122	10.9	0.3586	0	1.901	9.436	0.4806	0
0	0	3.355	7.845	0	0	3.985	13.01
3.148	3.335	1.704	1.45	10.66	4.892	0.7809	2.223
0	0	7.397	3.781	0	0	6.468	10.53
0	0	7.397	3.781	0	0	6.468	10.53
11.01	1.334	0	0.7472	11.34	1.744	1.502	0.5006
11.01	1.334	0	0.7472	11.34	1.744	1.502	0.5006
11.01	1.334	0	0.7472	11.34	1.744	1.502	0.5006
11.01	1.334	0	0.7472	11.34	1.744	1.502	0.5006
11.01	1.334	0	0.7472	11.34	1.744	1.502	0.5006
7.777	7.79	3.586	0.7173	3.488	3.419	1.382	0
10.67	3.001	0.2989	0	12.3	0.7849	1.101	0
5.283	7.39	0.04483	2.197	4.622	8.616	0	0
2.001	5.209	1.577	0.5753	3.192	11.5	3.845	0.2303
2.001	5.209	1.577	0.5753	3.192	11.5	3.845	0.2303
2.001	5.209	1.577	0.5753	3.192	11.5	3.845	0.2303
2.001	5.209	1.577	0.5753	3.192	11.5	3.845	0.2303
2.001	5.209	1.577	0.5753	3.192	11.5	3.845	0.2303
2.001	5.209	1.577	0.5753	3.192	11.5	3.845	0.2303
2.001	5.209	1.577	0.5753	3.192	11.5	3.845	0.2303
7.67	3.008	0	0	14.09	3.349	0	0
7.67	3.008	0	0	14.09	3.349	0	0
7.67	3.008	0	0	14.09	3.349	0	0
7.67	3.008	0	0	14.09	3.349	0	0
7.67	3.008	0	0	14.09	3.349	0	0
7.67	3.008	0	0	14.09	3.349	0	0
7.67	3.008	0	0	14.09	3.349	0	0
7.67	3.008	0	0	14.09	3.349	0	0
7.67	3.008	0	0	14.09	3.349	0	0
5.283	12.36	0	0	4.744	5.721	0	0
3.508	14.74	1.054	0.06725	2.337	4.796	0.5907	1.001
3.508	14.74	1.054	0.06725	2.337	4.796	0.5907	1.001
3.508	14.74	1.054	0.06725	2.337	4.796	0.5907	1.001
0	0	3.123	10.45	0	0	5.677	8.84
4.135	6.937	4.857	0	0.436	10.73	1.001	0
4.135	6.937	4.857	0	0.436	10.73	1.001	0
4.135	6.937	4.857	0	0.436	10.73	1.001	0
4.135	6.937	4.857	0	0.436	10.73	1.001	0
4.135	6.937	4.857	0	0.436	10.73	1.001	0
4.135	6.937	4.857	0	0.436	10.73	1.001	0
4.135	6.937	4.857	0	0.436	10.73	1.001	0
4.135	6.937	4.857	0	0.436	10.73	1.001	0
4.135	6.937	4.857	0	0.436	10.73	1.001	0
0.07337	10.07	1.166	0	0.1919	14.62	1.952	0
0.07337	10.07	1.166	0	0.1919	14.62	1.952	0
1.274	3.122	9.243	1.016	1.308	1.744	7.058	3.314
4.816	7.71	0	0.538	5.511	9.261	0	0.2203
0.1601	0	4.857	5.499	0	0	10.15	7.389
5.669	5.923	1.031	0	7.011	7.447	0.9611	0
6.79	6.356	0.3512	0	10.13	3	1.412	0
0.667	0	5.925	6.119	0	0	8.82	6.508
11.14	1.401	0.2989	0	11.42	3.575	0.2002	0
11.14	1.401	0.2989	0	11.42	3.575	0.2002	0
1	3.668	1.868	0.7472	2.616	16.13	2.002	0
1	3.668	1.868	0.7472	2.616	16.13	2.002	0
0.8537	3.882	3.273	4.274	0.3663	4.971	7.048	3.364
9.691	5.863	0.7472	0.9041	7.16	3.375	0	0.2903
2.001	0.3802	4.64	7.031	0.8721	1.805	1.782	9.501
1.334	0.667	1.621	11.08	1.421	0.8721	2.283	8.73
0.3068	0.3602	8.622	5.38	0.8721	0.8721	7.088	4.505
7.67	0.2268	0.6276	1.375	12.05	1.029	1.181	3.845
3.682	12.57	0.1046	0	3.75	7.901	0	0
3.682	12.57	0.1046	0	3.75	7.901	0	0
0.6403	7.337	0.3736	6.486	0.6453	6.07	0	6.448
7.27	5.002	1.973	0	4.099	6.541	3.084	0
6.603	2.941	0.6575	4.02	4.212	3.637	3.194	2.693
5.763	3.335	0	0	11.49	4.36	2.543	0.4605
0	0	5.41	11.52	0	0	5.046	5.967
0.667	8.738	3.273	0.9713	1.744	8.424	3.504	0.6207
1	3.668	2.615	2.242	4.578	6.323	6.508	1.001
1	3.668	2.615	2.242	4.578	6.323	6.508	1.001
1	3.668	2.615	2.242	4.578	6.323	6.508	1.001
4.122	8.724	0	0	6.75	8.337	0	0
0.667	0.5002	5.791	10.46	0	0	0.2503	10.26
3.895	3.562	3.96	1.001	4.657	5.538	4.315	1.001
4.322	5.176	3.99	0	5.511	4.081	3.925	0.9211
4.322	5.176	3.99	0	5.511	4.081	3.925	0.9211
4.322	5.176	3.99	0	5.511	4.081	3.925	0.9211
5.156	3.895	2.787	2.271	2.416	3.384	3.654	4.355
5.156	3.895	2.787	2.271	2.416	3.384	3.654	4.355
4.122	8.217	0	0	6.889	8.686	0	0
9.338	4.169	0.1868	0	10.03	3.924	0.2503	0
4.095	4.415	0.4782	4.005	4.482	5.407	1.282	3.724
0.667	1.187	7.427	0.538	0	3.61	14.46	0
0.5336	0	2.914	4.334	0	1.483	6.107	12.51
1	7.003	0.934	0	0	17.44	1.502	0
8.577	1.621	0.8518	0.8518	11.77	2.555	1.071	0.5707
8.577	1.621	0.8518	0.8518	11.77	2.555	1.071	0.5707
1.201	1.734	1.046	11.88	2.093	2.093	1.402	6.408
1.201	1.734	1.046	11.88	2.093	2.093	1.402	6.408
7.937	13.67	0	0	0.9157	5.32	0	0
8.704	5.636	2.652	0.7472	6.846	2.267	0.9511	0
8.704	5.636	2.652	0.7472	6.846	2.267	0.9511	0
0.667	0.2868	5.439	8.6	0.9331	0	4.716	7.158
4.162	5.089	2.002	0	4.823	9.453	2.263	0
4.789	5.943	3.37	0	8.721	4.125	0.821	0
3.855	3.148	6.217	0	3.924	2.669	7.949	0
3.855	3.148	6.217	0	3.924	2.669	7.949	0
3.855	3.148	6.217	0	3.924	2.669	7.949	0
0.3468	9.525	1.136	2.6	0	13.15	0	1.001
6.103	5.669	0	0	7.151	8.285	0	0.5506
2.254	4.415	1.958	1.494	4.238	9.314	3.564	0.5206
7.71	6.063	0.3512	0	5.494	8.128	0	0
7.71	6.063	0.3512	0	5.494	8.128	0	0
7.71	6.063	0.3512	0	5.494	8.128	0	0
7.71	6.063	0.3512	0	5.494	8.128	0	0
0	0	3.482	11.09	0	0	1.642	11.53
0	2.001	2.929	9.116	1.744	0	2.002	9.952
0	1.334	8.256	0	0.8721	0.8459	16.43	0
0	1.334	8.256	0	0.8721	0.8459	16.43	0
0.9338	0.8004	2.615	7.322	0	1.744	4.005	10.31
2.468	12.11	0.4931	0	2.049	10.6	0	0
2.468	12.11	0.4931	0	2.049	10.6	0	0
0	6.87	5.791	0.03736	0.8721	4.84	7.859	1.452
10.3	7.203	0	1.494	3.575	5.145	0	0
3.228	11.99	0	0	3.575	8.668	0.2403	0
3.228	11.99	0	0	3.575	8.668	0.2403	0
1.307	9.925	3.168	1.091	0.8721	8.947	1.922	0.4605
0.4736	0.1934	8.376	10.93	0	0	2.793	4.926
0.667	7.41	0.65	0.09713	0	17.86	0.871	0.1302
0	0	11.31	5.559	0	0	6.578	4.225
0.667	0	7.502	7.023	0	0	3.524	8.951
4.082	4.309	0.4632	4.02	4.465	5.32	1.241	3.764
0.8671	11.21	0.1494	0.7472	0.9593	12.73	0.2002	0.8009
1.681	14.41	2.794	0.1943	0.6628	6.541	1.372	0
1.681	14.41	2.794	0.1943	0.6628	6.541	1.372	0
1.681	14.41	2.794	0.1943	0.6628	6.541	1.372	0
5.669	9.338	0	0.7472	3.924	6.977	0	1.001
6.003	3.335	0.3063	0	10.54	3.052	0.4105	4.005
6.003	3.335	0.3063	0	10.54	3.052	0.4105	4.005
9.618	2.961	0	0.1046	11.58	3.366	0	0
9.618	2.961	0	0.1046	11.58	3.366	0	0
9.618	2.961	0	0.1046	11.58	3.366	0	0
11.47	1.534	2.129	0.7472	7.587	0.6977	3.454	0
0.667	3.735	5.753	0.7472	2.616	6.889	7.208	0
1.227	8.191	5.962	0	0	8.825	3.404	0
1.227	8.191	5.962	0	0	8.825	3.404	0
1.227	8.191	5.962	0	0	8.825	3.404	0
1.227	8.191	5.962	0	0	8.825	3.404	0
5.069	3.562	0.5828	0.7472	10.99	3.593	3.064	0
0	12.97	0.523	0	1.744	11.95	0.4205	0
0	12.97	0.523	0	1.744	11.95	0.4205	0
0	0	5.454	7.322	0	0	6.107	8.71
0	0	5.454	7.322	0	0	6.107	8.71
8.017	6.91	0.3811	1.076	3.767	5.311	0.2403	1.882
8.017	6.91	0.3811	1.076	3.767	5.311	0.2403	1.882
8.017	6.91	0.3811	1.076	3.767	5.311	0.2403	1.882
0.8804	2.334	5.753	2.511	0	5.511	8.23	2.363
8.671	3.882	1.987	0.7472	2.564	6.767	2.963	0
8.671	3.882	1.987	0.7472	2.564	6.767	2.963	0
8.671	3.882	1.987	0.7472	2.564	6.767	2.963	0
8.671	3.882	1.987	0.7472	2.564	6.767	2.963	0
8.671	3.882	1.987	0.7472	2.564	6.767	2.963	0
8.671	3.882	1.987	0.7472	2.564	6.767	2.963	0
10.71	6.236	0	0	6.889	3.75	0	0
9.104	1.854	0.1046	0	15.51	0.9942	0	0
0	0	6.463	4.341	0	0	5.967	10.78
0	0	3.691	9.893	0	0	7.329	6.628
3.869	11.02	0	0.7472	2.512	8.389	0	1.001
8.564	3.322	0	0	8.529	7.116	0	0
0	0.9071	7.651	1.883	0	0.4186	12.37	4.285
0	0.9071	7.651	1.883	0	0.4186	12.37	4.285
0	0.9071	7.651	1.883	0	0.4186	12.37	4.285
0.667	5.923	6.889	1.315	0	8.197	2.743	1.782
0.667	5.923	6.889	1.315	0	8.197	2.743	1.782
2.428	7.103	6.239	0.0523	3.924	2.677	4.936	0.1402
0	9.538	0.3736	0.4558	0.8721	15.14	0.5006	0.6107
0	9.538	0.3736	0.4558	0.8721	15.14	0.5006	0.6107
0	9.538	0.3736	0.4558	0.8721	15.14	0.5006	0.6107
8.271	3.462	3.377	1.494	6.767	1.474	2.643	0
8.271	3.462	3.377	1.494	6.767	1.474	2.643	0
2.294	10.38	1.233	0	0.4099	9.619	1.472	2.062
0.4536	4.109	1.898	6.217	0.5756	3.192	3.724	7.289
0.4602	3.128	4.804	3.646	0	3.384	5.697	6.317
0.667	2.001	2.884	10.36	2.198	0.4186	1.001	7.909
6.47	8.938	0.8219	0	5.232	5.756	0.2002	0
0.1201	0	4.513	2.72	0	0	13.24	6.828
11.74	0.9338	0	0	13.26	1.483	0	0
5.803	3.895	0.3736	1.121	12.31	2.512	1.382	0
5.809	1.194	2.085	0.7995	9.837	2.372	4.295	1.001
0.667	0.667	3.213	10.76	0.1744	0.6977	1.302	9.912
6.67	4.829	1.315	0.9265	7.186	5.459	0	1.001
7.971	5.869	3.101	2.652	6.279	1.003	0.5006	0
7.971	5.869	3.101	2.652	6.279	1.003	0.5006	0
7.137	3.869	0	0	8.59	5.948	0.831	1.001
7.137	3.869	0	0	8.59	5.948	0.831	1.001
7.137	3.869	0	0	8.59	5.948	0.831	1.001
8.171	2.501	2.055	2.428	8.939	1.526	1.001	0.7509
8.471	3.722	0.05977	1.868	8.442	4.221	0	0.5807
8.471	3.722	0.05977	1.868	8.442	4.221	0	0.5807
10	0.1267	1.442	0	13.25	0.6017	1.932	0
8.017	7.804	1.255	0	2.756	4.221	1.502	1.782
8.017	7.804	1.255	0	2.756	4.221	1.502	1.782
8.017	7.804	1.255	0	2.756	4.221	1.502	1.782
8.017	7.804	1.255	0	2.756	4.221	1.502	1.782
8.017	7.804	1.255	0	2.756	4.221	1.502	1.782
6.443	2.001	0	0	16.43	1.448	0.841	0.1602
0.8471	2.154	7.121	1.323	0.6715	1.073	10.12	4.005
0.8471	2.154	7.121	1.323	0.6715	1.073	10.12	4.005
0.8471	2.154	7.121	1.323	0.6715	1.073	10.12	4.005
0	7.47	4.677	3.228	0	3.139	7.058	1.742
0	7.47	4.677	3.228	0	3.139	7.058	1.742
0	13.27	0	0	0	14.04	0	0
0	13.27	0	0	0	14.04	0	0
2.655	0.6803	5.962	1.524	2.232	1.709	10.95	1.582
0	8.564	4.222	0.7472	1.282	8.764	2.183	1.532
0	8.564	4.222	0.7472	1.282	8.764	2.183	1.532
0	8.564	4.222	0.7472	1.282	8.764	2.183	1.532
0	8.564	4.222	0.7472	1.282	8.764	2.183	1.532
0	8.564	4.222	0.7472	1.282	8.764	2.183	1.532
0	8.564	4.222	0.7472	1.282	8.764	2.183	1.532
5.963	2.668	0.1644	0	12.96	5.337	0.2002	0
5.963	2.668	0.1644	0	12.96	5.337	0.2002	0
5.963	2.668	0.1644	0	12.96	5.337	0.2002	0
5.963	2.668	0.1644	0	12.96	5.337	0.2002	0
6.056	10.31	0	0	5.267	5.494	0.1602	0
4.335	3.268	3.512	2.989	1.134	3.227	5.707	3.104
5.523	3.849	5.933	0	3.331	2.538	5.496	0.5907
1.861	6.53	0.4707	0	2.433	15.33	0.6307	0
1.861	6.53	0.4707	0	2.433	15.33	0.6307	0
1.861	6.53	0.4707	0	2.433	15.33	0.6307	0
1.861	6.53	0.4707	0	2.433	15.33	0.6307	0
8.337	8.004	0	0.7472	5.198	4.5	0.4605	0
0	0	10.71	5.634	0	0	7.489	3.414
4.669	2.668	0	0.7472	8.721	3.924	2.503	4.005
0	13.33	0	0	0	13.9	0	0
10.1	1.241	0	0.7472	14.28	0.5407	0.3104	0
10.1	1.241	0	0.7472	14.28	0.5407	0.3104	0
4.122	3.788	2.69	1.255	4.953	6.279	3.124	1.001
4.122	3.788	2.69	1.255	4.953	6.279	3.124	1.001
4.122	3.788	2.69	1.255	4.953	6.279	3.124	1.001
4.122	3.788	2.69	1.255	4.953	6.279	3.124	1.001
4.122	3.788	2.69	1.255	4.953	6.279	3.124	1.001
2.628	7.87	2.78	1.494	2.564	8.128	1.722	0.02002
8.631	3.869	0.7023	0.04483	10.53	3.419	0	0
8.631	3.869	0.7023	0.04483	10.53	3.419	0	0
0	0	3.93	8.899	0	0	4.355	10.01
1.374	5.996	0	0.007472	1.003	17.79	1.001	0.02002
1.374	5.996	0	0.007472	1.003	17.79	1.001	0.02002
5.789	0.04002	4.946	1.3	8.11	0.436	6.007	0.5607
5.789	0.04002	4.946	1.3	8.11	0.436	6.007	0.5607
7.737	4.669	0.6725	0	9.418	3.488	1.201	0
7.737	4.669	0.6725	0	9.418	3.488	1.201	0
0	3.335	4.035	3.108	0.1919	4.936	5.526	6.047
0	3.335	3.923	3.176	0.218	5.014	5.256	6.257
0	3.335	3.923	3.176	0.218	5.014	5.256	6.257
7.137	7.337	0	0	7.892	4.36	0.4505	0
5.936	3.262	5.462	0.5305	3.628	3.349	4.395	0.5807
5.936	3.262	5.462	0.5305	3.628	3.349	4.395	0.5807
4.669	0	3.758	7.076	2.616	0	3.034	5.977
4.669	0	3.758	7.076	2.616	0	3.034	5.977
4.669	0	3.758	7.076	2.616	0	3.034	5.977
1.908	6.803	2.062	0	3.035	10.92	2.383	0
1.908	6.803	2.062	0	3.035	10.92	2.383	0
1.901	6.376	3.034	1.45	3.331	7.979	1.061	1.972
1.901	6.376	3.034	1.45	3.331	7.979	1.061	1.972
1.901	6.376	3.034	1.45	3.331	7.979	1.061	1.972
4.335	6.99	0	0	4.325	11.44	0	0
4.335	6.99	0	0	4.325	11.44	0	0
4.656	5.096	0.3288	0	7.936	9.07	0	0
6.963	6.556	0	0	5.86	7.7	0	0
2.541	1.461	3.131	3.22	3.323	0.436	7.649	5.316
3.435	4.235	5.043	0	7.814	2.215	4.325	0
2.508	0.2935	6.306	4.767	3.192	0.436	6.828	2.723
0	13.33	1.554	0	0	11.69	0.4806	0
0	13.33	1.554	0	0	11.69	0.4806	0
0.9204	1.081	9.489	0	0.8721	1.744	12.94	0
10.88	0.6203	1.068	0.7472	11.4	2.328	0	0
6.23	3.355	0.3736	3.736	7.805	1.744	1.792	2.002
6.23	3.355	0.3736	3.736	7.805	1.744	1.792	2.002
5.509	10.82	0	0	3.017	6.68	0	1.001
3.055	2.948	6.358	0	0.8721	7.962	5.537	0.2903
2.108	9.578	0.2092	1.763	2.442	9.279	0.7809	0.861
2.054	9.338	0	0	5.668	9.959	0	0
2.054	9.338	0	0	5.668	9.959	0	0
2.054	9.338	0	0	5.668	9.959	0	0
2.054	9.338	0	0	5.668	9.959	0	0
2.054	9.338	0	0	5.668	9.959	0	0
9.071	7.19	2.167	0	2.721	1.203	3.784	0.881
9.071	7.19	2.167	0	2.721	1.203	3.784	0.881
9.071	7.19	2.167	0	2.721	1.203	3.784	0.881
9.071	7.19	2.167	0	2.721	1.203	3.784	0.881
1.241	1.334	2.667	5.178	0.8721	2.494	8.44	4.786
0.9204	1.334	2.847	4.999	0.8721	2.076	8.2	5.747
0.9204	1.334	2.847	4.999	0.8721	2.076	8.2	5.747
8.097	3.242	1.711	0	10.53	2.555	0.861	0
8.097	3.242	1.711	0	10.53	2.555	0.861	0
5.416	10.63	0	0	4.849	5.843	0.2403	0
11.75	1.334	0.6575	0	10.13	0.3314	2.763	0
6.096	2.575	0	0.1046	13.45	4.744	0	0
6.096	2.575	0	0.1046	13.45	4.744	0	0
3.655	7.177	0	0	7.413	8.721	0	0
0	6.056	7.068	0	1.291	8.721	3.564	0.2603
9.938	1.067	0	0.7472	12.94	1.256	0	1.001
9.938	1.067	0	0.7472	12.94	1.256	0	1.001
0	9.084	0.7472	0	0	16.12	0	1.001
0	0	5.813	8.48	0	0	4.425	8.23
5.549	1.934	0.1644	0.5828	9.872	2.773	2.062	4.005
4.402	8.191	4.438	0.7472	5.232	1.639	2.283	0
5.669	6.316	1.046	0	6.977	5.651	1.251	0
5.343	5.016	0.8742	3.116	4.805	5.084	0	2.673
7.404	6.87	0	1.943	6.628	2.965	0	1.101
7.404	6.87	0	1.943	6.628	2.965	0	1.101
7.404	6.87	0	1.943	6.628	2.965	0	1.101
7.404	6.87	0	1.943	6.628	2.965	0	1.101
7.404	6.87	0	1.943	6.628	2.965	0	1.101
3.048	5.623	6.336	0	1.91	4.796	5.176	0
8.671	1.334	0.7472	0	13.52	2.616	0	0
8.671	1.334	0.7472	0	13.52	2.616	0	0
7.684	4.335	2.219	1.113	6.994	3.044	0.9812	0.5106
0	2.528	3.99	6.254	0	1.378	4.505	8.22
0	2.528	3.99	6.254	0	1.378	4.505	8.22
6.623	3.255	2.555	1.494	5.939	0.3314	3.784	2.883
6.623	3.255	2.555	1.494	5.939	0.3314	3.784	2.883
0.707	9.951	4.782	0	0.6802	8.215	2.523	0
0.707	9.951	4.782	0	0.6802	8.215	2.523	0
0.707	9.951	4.782	0	0.6802	8.215	2.523	0
0.707	9.951	4.782	0	0.6802	8.215	2.523	0
0.707	9.951	4.782	0	0.6802	8.215	2.523	0
0.707	9.951	4.782	0	0.6802	8.215	2.523	0
1.854	3.482	5.888	0	2.546	7.046	6.027	0
6.003	2.134	1.569	0.07472	13.08	0.8721	2.002	1.101
1.334	4.536	5.977	0.2242	0.7849	8.372	5.607	0
0	0	10.39	0	0	0	16.42	0
0	0	10.39	0	0	0	16.42	0
2.148	0.4069	6.852	8.226	1.744	0.532	1.892	4.956
2.148	0.4069	6.852	8.226	1.744	0.532	1.892	4.956
2.148	0.4069	6.852	8.226	1.744	0.532	1.892	4.956
1.441	6.763	0	0.7472	0.8546	14.95	0.821	1.181
3.695	10.34	0.3437	0	5.232	6.139	0.04005	0.9611
3.855	8.951	0	1.151	5.773	6.977	0	0.04005
3.855	8.951	0	1.151	5.773	6.977	0	0.04005
0	0	3.96	5.753	0	0	10.21	6.808
6.737	6.27	0	0	9.331	4.36	0	0
0	0	8.159	6.022	0	0	6.448	6.067
12.62	2.001	0.807	0	9.453	1.814	0	0
8.277	3.001	0.2017	1.801	6.104	3.488	2.363	1.442
0	0	4.857	6.508	0	0	9.171	6.137
0	0	4.857	6.508	0	0	9.171	6.137
0	0	4.857	6.508	0	0	9.171	6.137
6.697	3.662	2.204	0.7397	6.139	4.762	2.463	0
5.269	3.748	0.4782	0.7472	4.674	10.59	0.1602	1.001
5.269	3.748	0.4782	0.7472	4.674	10.59	0.1602	1.001
7.757	1.914	1.397	1.494	6.654	0.3227	6.117	1.001
2.001	1.487	8.017	1.293	0.8721	1.744	6.277	4.966
5.816	5.336	1.33	0.9564	7.796	2.669	2.743	0
0	6.803	2.466	0.6725	0	8.895	5.807	2.002
0	6.803	2.466	0.6725	0	8.895	5.807	2.002
1.334	1.334	9.713	0	0.8721	0.8721	12.51	0
9.071	1.534	0	0	8.372	7.238	0	0.4005
9.071	1.534	0	0	8.372	7.238	0	0.4005
9.071	1.534	0	0	8.372	7.238	0	0.4005
7.397	3.942	0	0	5.808	9.392	0.07008	0
7.397	3.942	0	0	5.808	9.392	0.07008	0
0.5736	0.09338	3.093	4.961	0	0	9.371	8.51
1.174	8.071	1.315	0.792	1.203	6.314	7.289	0.4405
0	0	6.231	11.21	0	0	4.706	4.445
0	0	6.231	11.21	0	0	4.706	4.445
0	0	6.231	11.21	0	0	4.706	4.445
1.694	0.9738	2.899	0	4.866	3.419	12.73	0
1.694	0.9738	2.899	0	4.866	3.419	12.73	0
1.694	0.9738	2.899	0	4.866	3.419	12.73	0
1.694	0.9738	2.899	0	4.866	3.419	12.73	0
1.694	0.9738	2.899	0	4.866	3.419	12.73	0
1.694	0.9738	2.899	0	4.866	3.419	12.73	0
1.334	12.18	0.06725	1.45	0.8459	8.668	0.06007	1.972
11.31	4.469	0.7621	0.7472	5.651	2.634	0.6608	0.3404
11.31	4.469	0.7621	0.7472	5.651	2.634	0.6608	0.3404
11.31	4.469	0.7621	0.7472	5.651	2.634	0.6608	0.3404
11.31	4.469	0.7621	0.7472	5.651	2.634	0.6608	0.3404
0.8337	4.335	8.593	0	0.6541	5.886	6.257	0
8.978	0.9738	0	0	10.9	5.232	0.4605	0
0.8404	3.001	6.306	0	1.535	3.924	10.93	0
0.8404	3.001	6.306	0	1.535	3.924	10.93	0
0.8404	3.001	6.306	0	1.535	3.924	10.93	0
0.8404	3.001	6.306	0	1.535	3.924	10.93	0
0.8404	3.001	6.306	0	1.535	3.924	10.93	0
0.8404	3.001	6.306	0	1.535	3.924	10.93	0
0.8404	3.001	6.306	0	1.535	3.924	10.93	0
2.074	9.498	0.65	1.218	2.616	6.087	0.5006	3.875
4.656	0.6803	3.131	0	12.84	1.988	3.214	0
4.656	0.6803	3.131	0	12.84	1.988	3.214	0
4.656	0.6803	3.131	0	12.84	1.988	3.214	0
4.656	0.6803	3.131	0	12.84	1.988	3.214	0
4.002	0	1.689	4.677	1.858	0	4.505	9.771
2.161	2.715	0.7995	2.847	7.683	3.218	1.071	6.007
2.161	2.715	0.7995	2.847	7.683	3.218	1.071	6.007
0	0	8.189	9.295	0	0	3.544	5.466
0.3202	9.284	0	3.347	0.8895	11.65	0	1.001
8.004	0	1.763	1.39	10.46	0	3.865	1.001
8.017	1.988	0	0.3736	9.453	2.32	2.002	2.333
8.017	1.988	0	0.3736	9.453	2.32	2.002	2.333
8.017	1.988	0	0.3736	9.453	2.32	2.002	2.333
0.5803	1.841	6.941	0	2.407	5.555	9.151	0
0.2668	6.803	7.472	0.5977	0.3488	3.575	5.707	1.702
0.2668	6.803	7.472	0.5977	0.3488	3.575	5.707	1.702
0.2668	6.803	7.472	0.5977	0.3488	3.575	5.707	1.702
0.2668	6.803	7.472	0.5977	0.3488	3.575	5.707	1.702
0.2668	6.803	7.472	0.5977	0.3488	3.575	5.707	1.702
0.2668	6.803	7.472	0.5977	0.3488	3.575	5.707	1.702
0.2668	6.803	7.472	0.5977	0.3488	3.575	5.707	1.702
5.536	7.137	0.1494	0.7472	5.407	5.494	0.6007	1.402
5.056	1.334	2.152	0	9.872	3.052	1.682	3.324
5.056	1.334	2.152	0	9.872	3.052	1.682	3.324
5.056	1.334	2.152	0	9.872	3.052	1.682	3.324
5.376	5.336	0	0	6.131	8.616	0.9711	0.03004
0.667	5.403	0.03736	1.569	0	15.92	0	2.853
