groseq_dht.plus	groseq_dht.plus	groseq_dht.minus	groseq_dht.minus	groseq_dmso.plus	groseq_dmso.plus	groseq_dmso.minus	groseq_dmso.minus
2.658	4.354	0	0	1.694	2.89	0	1.43
3.916	4.05	0.2989	0	3.737	0.9717	0	0
5.965	5.831	0	0	0	1.171	0	0
2.477	3.716	0	0.5337	3.75	2.479	0	0
7.623	5.002	0.2668	0	0	0	0	0
1.725	1.61	3.469	0.03202	1.321	1.52	1.387	1.788
2.325	0	0	0	7.089	3.426	0	0
2.401	0.4764	0	0	5.93	4.012	0	0
3.364	1.667	1.067	0	3.812	2.84	0	0
2.525	10.2	0	0	0	0	0	0
3.097	1.277	0.9713	0	2.492	4.871	0	0
0	0	3.928	2.22	1.146	0	2.975	2.374
0	0	5.252	0.1494	0	0	7.237	0
0	0	5.785	1.622	0	0	1.101	4.048
0	0	5.412	1.751	0	0	3.676	1.63
3.478	0.6193	0	0	4.236	4.111	0	0
4.431	4.478	0	1.067	0.4983	0.7475	1.216	0
0.9147	0	0	4.312	0	0	1.373	5.835
5.002	4.812	0.2135	0	2.367	0	0	0
1.868	4.326	0	0	1.557	4.585	0	0
1.534	0.3716	2.284	2.135	1.071	1.595	3.261	0
0	0	0	0	5.482	6.727	0	0
7.385	1.667	0	0	2.056	1.059	0	0
0.9528	0	1.825	1.868	0	0	3.533	3.933
1.81	5.05	2.028	0.1067	0	1.246	0.4291	1.43
0	0	5.156	2.733	0	0	0	4.205
0.9528	0	4.27	5.038	0	0	0.04291	1.788
3.192	1.572	1.014	0.05337	4.672	1.557	0	0
4.269	2.535	1.505	1.067	1.046	0.1993	0.5864	0.8438
5.203	3.097	0	0	2.18	1.557	0	0
0	0.9528	3.736	3.736	0	0	2.331	1.244
2.982	0.6575	1.067	1.067	0.5482	0	5.635	0
0.4764	2.096	2.935	3.469	0	0.2492	2.574	0.143
1.515	5.403	1.868	0.3522	1.345	0	0.9583	0.472
4.526	0.3907	0	0	4.56	0	2.374	0
5.688	2.01	2.786	0.1174	1.246	0	0	0
2.096	4.002	0	0	1.246	4.423	0	0
1.667	6.155	0	1.067	0	2.816	0	0
2.144	2.887	0.2348	0	1.943	4.435	0	0
2.716	2.049	0	0	5.295	1.557	0	0
2.792	4.764	0	1.067	1.694	1.246	0	0
3.011	2.62	3.202	0	0.1993	1.046	1.43	0
4.059	3.068	0	0	2.816	1.545	0	0
3.992	3.811	0.2882	0	1.246	0.2865	1.101	0.7151
3.802	1.439	0	0.2562	3.426	0.01246	1.43	1.058
2.859	1.906	2.893	0.08539	2.18	0.04983	1.43	0
0	0	2.668	3.501	0	0	1.745	3.433
0	0	2.668	1.601	0	0.6229	3.933	2.503
5.45	3.23	0	0	2.18	0.4485	0	0
3.964	1.667	1.067	0	1.794	2.604	0	0
4.116	3.421	0	1.067	1.644	0.8472	0	0
5.298	0.8957	0.06404	0	0	0.6229	0	4.205
1.191	2.163	0	0	3.214	3.065	1.43	0
6.003	0.7813	1.067	0	2.766	0.3987	0	0
0	0	4.27	0.9393	0	0	1.43	4.377
6.908	2.611	0.982	0.08539	0.4111	0	0	0
2.601	2.172	0	0	0.9468	5.27	0	0
4.717	3.859	0	0	1.445	0	0.944	0
0.9528	0	4.003	0.2668	0	0	2.145	3.576
7.127	1.677	1.067	1.067	0	0	0	0
6.708	1.868	0.5444	0.523	1.246	0	0	0
1.772	1.086	1.409	2.519	0	0	0	4.091
0.7146	1.363	0	0	2.977	4.099	1.073	0.615
2.668	1.143	0	1.761	1.62	2.118	0	1.43
1.505	0.4764	0	0	7.313	1.408	0	0
2.973	2.744	0	0	2.255	2.728	0	0
0	0	3.085	1.302	0	0	2.861	3.418
1.448	6.708	0	0	1.221	1.271	0	0
0.7718	3.04	1.921	0	1.321	3.588	0	0
0	0.9528	2.295	2.508	0	0	3.933	0.9297
0.0667	2.792	2.402	2.21	0	1.246	1.43	0.4577
6.67	2.859	0	1.067	0	0	0	0
2.811	2.906	0	0	1.62	3.239	0	0
3.754	5.298	0	0	0	1.52	0	0
0.2573	4.031	1.601	3.159	0	0	0	1.43
0.3526	8.814	0	0	0	1.246	0	0
1.42	2.392	0.3522	1.783	0.6229	2.492	1.316	0
0	0	4.75	2.765	0	0	2.017	0.8438
4.335	3.44	0	0	1.644	0.8472	0	0
2.077	4.421	0	0	1.782	1.956	0	0
5.345	2.859	0	0	1.084	0.9468	0	0
1.191	5.365	0	0	0	3.638	0	0
4.354	3.516	0	0	0	1.246	1.058	0
1.591	1.991	4.077	0	0.4236	2.068	0	0
2.658	2.106	2.359	0.07472	1.071	1.42	0.4577	0
0	0.9528	2.135	2.562	0	0	2.431	2.002
3.144	1.906	0	0	1.121	3.737	0.143	0
1.525	1.334	0.05337	1.334	0	0	1.859	3.862
1.61	5.555	0	1.003	0.2367	1.557	0	0
4.269	2.62	0	0	0.598	2.467	0	0
1.086	4.212	0.3843	0.6831	1.071	2.492	0	0
7.146	1.429	0.1067	0	0	1.246	0	0
2.62	1.667	0	0	4.46	1.146	0	0
2.744	2.973	0	0	1.707	2.33	0	0
3.097	4.088	0	0	1.532	0.9593	0	0
4.011	4.259	0	0	0.8472	0	0	0.4577
2.954	5.526	0.5871	0.4803	0	0	0	0
1.324	0.7146	0.95	0.1174	1.732	2.006	2.66	0
0.2287	0	1.11	5.294	0	0	2.16	0.7008
1.02	0	2.743	0	0.7101	0	3.833	1.173
0	0	7.066	0.7899	0	0	1.602	0
2.963	3.021	0	0	1.869	1.595	0	0
0.181	0.7718	2.402	3.939	0	0	0.8009	1.344
3.859	1.667	2.028	0	0	0	1.859	0
0	0	2.359	2.444	0	0	0.4577	4.091
2.144	2.144	0	0	3.152	1.906	0	0
3.821	2.668	0.6618	0	1.794	0.3115	0	0
0	0	2.604	3.437	0	0	1.387	1.788
3.754	3.478	0	0	1.358	0.5855	0	0
2.382	2.763	0	0	1.869	2.118	0	0
1.715	4.993	1.153	0	0.2616	0.9842	0	0
0.1334	3.335	0.7258	0.3416	0	2.267	2.203	0
0.9528	0	5.604	0.9927	0	0	1.43	0
0	4.269	0	0	0	2.018	2.689	0
1.067	3.811	0.7365	0	2.18	1.171	0	0
3.021	4.774	1.067	0	0	0	0	0
4.316	3.297	0	0	1.233	0	0	0
3.811	2.23	0	0.2989	1.246	1.246	0	0
3.821	1.344	1.067	0	1.669	0.8222	0	0
1.324	3.707	0	0	0	3.638	0	0
2.087	3.573	0	1.558	0	0	1.43	0
2.859	1.429	0	0	2.492	1.869	0	0
1.458	3.335	0	1.099	0.9717	0.2741	0	1.43
0.4764	0	1.067	0	5.432	1.545	0	0
0.9528	1.925	2.38	1.057	0	0	1.058	1.087
5.384	0.3335	0	1.494	0.8098	0.436	0	0
1.715	1.81	0	0	0	0.6229	0.7866	3.504
1	0.9052	0.1601	0	3.177	2.367	0.7866	0
2.258	1.02	0	0	2.404	2.579	0	0
5.345	2.106	0.3416	0	0	0	0.4577	0
1.982	1.029	0.4483	1.772	1.669	1.345	0	0
1.791	0.1143	0	0	1.171	2.267	0.4434	2.417
0.4097	1.191	2.668	1.217	0.5357	0.7101	0.615	0.8152
3.678	0.9528	0	0.1921	1.159	2.18	0	0
1.782	2.563	0	0	1.395	2.417	0	0
2.144	2.144	0	0	0.4859	1.383	0.5149	1.43
0	0	2.316	0.8859	0.6354	4.149	0.1144	0
4.307	3.792	0	0	0	0	0	0
5.412	0.7813	0	0	1.869	0	0	0
5.241	0.4764	1.067	0	1.121	0.1246	0	0
1.906	2.382	0	0	2.28	1.458	0	0
2.382	0.4193	0	0	2.728	2.479	0	0
4.021	3.945	0	0	0	0	0	0
0.8957	1.963	0	0.5017	1.171	1.283	0.3147	1.788
2.144	4.526	0	0	0	1.246	0	0
1.62	1.239	0	0	3.239	0.3737	1.43	0
1.191	1.191	0	0.5764	4.933	0	0	0
0.2287	0	2.647	0.2775	0	0	2.861	1.802
6.517	1.105	0.08539	0	0	0	0.05721	0
0.4574	0.4955	0	0	0	4.983	1.788	0.02861
0	0	6.319	0	0	0	1.43	0
5.555	0.7146	0	0	1.445	0	0	0
0.7623	0	1.494	0.6404	1.931	0.6852	2.145	0
0.3144	0.162	2.402	0.7152	0	0	2.632	1.43
5.288	0.04764	0.4803	0.5871	0	1.246	0	0
0.08576	1.667	4.91	0	0	0	0.944	0
0.7337	1.667	0	0.02135	2.205	1.532	0	1.43
1.172	0.7337	1.067	1.025	0	0	2.474	1.073
4.44	0.686	0	0	1.52	0.897	0	0
0.4288	2.144	1.334	0.05337	0	2.118	0	1.43
0.9528	0	0	0	5.008	1.545	0	0
1.315	0	2.871	1.868	0	0	0	1.43
1.182	0.7242	0.4056	0	3.737	1.395	0	0
0	0.4764	1.046	1.131	0	1.246	3.189	0.329
3.125	1.22	1.783	0	1.071	0.1744	0	0
0.4764	1.324	0.2348	0	0.7973	3.501	1.03	0
0.6098	1.296	0.6831	2.861	1.246	0.6229	0	0
1.906	0.9528	1.473	0.8646	1.557	0.5482	0	0
0.5241	5.193	1.58	0	0	0	0	0
1.601	0	0	0	1.968	2.292	1.43	0
1.906	0	0.9073	0.1601	0	0	2.646	1.645
3.335	1.429	0	0	1.246	1.246	0	0
2.496	1.791	0	0	1.719	1.246	0	0
3.021	2.868	0.08539	0	1.246	0	0	0
1.544	0.8385	0	0	1.57	3.264	0	0
1.191	0.8099	0	0	3.862	1.246	0	0
0.6956	0.2573	1.601	1.644	0	0	1.788	1.101
1.315	1.067	0.9393	0	2.977	0.7849	0	0
4.335	0.4288	1.067	0	1.246	0	0	0
2.182	2.106	2.402	0.3095	0	0	0	0
0.2001	1.667	0	0	1.769	3.164	0.05721	0
1.791	3.811	0	0	0	1.246	0	0
1.391	0	3.65	0	1.769	0	0	0
0.9528	4.421	0.3629	1.067	0	0	0	0
0.4193	1.963	3.736	0.6618	0	0	0	0
3.554	0.7146	0	0	0.9094	1.557	0	0
1.363	1.02	0	0	3.812	0.4734	0	0
2.258	2.544	1.067	0	0	0	0	0.7723
0	5.565	0.6831	0.3843	0	0	0	0
0	0	0	0	2.492	1.246	0.7008	2.16
2.477	1.191	0	0	0	0	2.861	0
2.582	2.182	0.1921	0	0	1.246	0.2574	0
1.629	1.21	1.025	0.0427	1.819	0	0.6865	0
0.9052	0.7146	2.402	1.121	1.184	0.06229	0	0
0.4764	0.2954	0	0	3.264	2.342	0	0
3.811	0	1.292	0	0.8472	0.3987	0	0
0.9528	0.9528	0	0	3.501	0.9344	0	0
0	0	0.1601	0	0.7475	0.4983	2.36	2.574
0.9528	0	2.327	0	1.669	0	1.201	0
2.258	3.878	0	0	0	0	0	0
2.639	3.468	0	0	0	0	0	0
0.5908	3.964	0	0	1.084	0.461	0	0
1.201	0	1.057	2.402	0	0	0.7008	0.7294
0	1.429	3.736	0.8966	0	0	0	0
0.7527	0.2001	1.025	1.281	0	0	2.803	0
0.667	0.7623	0	0	2.492	2.118	0	0
5.231	0.3716	0.4056	0	0	0	0	0
3.916	2.049	0	0	0	0	0	0
1.667	2.068	2.22	0	0	0	0	0
3.04	0.7718	1.537	0.5977	0	0	0	0
1.925	1.887	1.868	0.2562	0	0	0	0
0.181	1.191	1.131	0.4697	0	0	2.946	0
0	0	1.142	2.06	0	0	0.1001	2.503
1.906	0	1.057	1.59	1.246	0	0	0
0	0	0	0	1.557	2.093	0.7151	1.43
0.1334	0.343	1.067	0	1.383	2.629	0.2002	0
0	0	0	0	0	0	4.291	1.43
0.7527	0.2001	1.025	1.067	1.246	0	0.4148	1.015
1.105	4.612	0	0	0	0	0	0
0	5.717	0	0	0	0	0	0
2.82	0	0	0	1.47	1.42	0	0
3.811	1.868	0	0	0	0	0	0
3.354	0	0	0	2.292	0	0	0
0.343	1.563	0	0	1.732	2.006	0	0
0	0	0	0	1.296	4.335	0	0
0.4764	2.535	0.2989	0	0.6229	1.246	0.4005	0
2.325	0.7432	0	0	1.208	1.283	0	0
3.83	0	0	0	1.719	0	0	0
1.02	1.191	0	0	0.9344	2.404	0	0
0	0	2.925	0	0	0	2.589	0
0.8957	1.01	1.099	0	1.794	0.6977	0	0
1.925	0.4574	0	0	2.155	0.9344	0	0
0.343	3.573	0	0	0	1.52	0	0
0	0.9528	0.6191	0.982	0	0	2.803	0
3.221	1.067	0	1.067	0	0	0	0
3.583	0	0	0	0.5232	1.246	0	0
0	0	0.2989	1.868	1.595	0.897	0.6722	0
4.288	0.9528	0	0	0	0	0	0
0.7146	1.191	3.309	0	0	0	0	0
0	0	0.5764	1.025	0	0	1.43	2.145
2.973	0.8385	0	0	0	0	1.344	0
2.63	0.2287	0	0	1.034	1.246	0	0
0	0	1.067	0	0	0	0.9726	3.089
1.153	1.667	1.292	0.3095	0.6727	0	0	0
1.801	0.7146	0	0	0.6229	0	1.945	0
0	0	2.135	0.8005	0	0	2.145	0
1.448	2.382	0	0	0	1.246	0	0
2.411	0.4478	0	0	0.03737	2.18	0	0
1.734	0	0	1.067	2.267	0	0	0
1.41	2.401	0.6298	0	0.6229	0	0	0
1.286	3.764	0	0	0	0	0	0
1.906	0	0	0	1.246	1.869	0	0
1	0.4288	2.135	0	0	0	0	1.43
0.6289	2.068	0	0	0.09966	2.18	0	0
1.382	1.953	0.3202	0	0.5606	0.6852	0	0
2.658	1.02	0	0	0	0	1.173	0
0.2382	0.8576	1.281	0.8539	0.1869	0	0	1.43
0	0	0	0	1.246	0.8845	2.675	0
3.707	1.058	0	0	0	0	0	0
2.687	2.077	0	0	0	0	0	0
1.706	3.059	0	0	0	0	0	0
2.296	2.468	0	0	0	0	0	0
1.191	3.516	0	0	0	0	0	0
0.3811	1.525	0.427	0.6404	0	0	1.716	0
2.039	0.343	0	0	0	0	0.8725	1.43
2.172	2.487	0	0	0	0	0	0
0.686	1.22	0	0	0.7599	0.4859	1.43	0
1.725	0.181	0	0.5977	0	0	1.974	0.08582
2.344	0.5145	0.491	0	1.196	0	0	0
1.153	0	0	0	2.803	0.5731	0	0
1.096	2.239	0	0.3202	0	0	0	0.8582
0	0.8766	1.601	0	0	0	0.1144	1.917
0	4.497	0	0	0	0	0	0
1.849	1.963	0.6831	0	0	0	0	0
0.7527	0.2001	1.868	0.2242	0	0	0.4148	1.015
0.4764	0.9147	0.7578	0.3095	0	0.5731	0	1.43
0.7146	2.63	1.078	0	0	0	0	0
2.144	1.02	0	0	1.246	0	0	0
2.859	0	0	0	1.545	0	0	0
1.258	2.077	0.6298	0.4376	0	0	0	0
0.9528	0.9528	0	0	1.246	1.246	0	0
0.6003	0.3526	2.135	0	0.162	1.084	0	0
1.687	0.2192	0	0.5337	0.3364	1.532	0	0
0	0	1.067	0.5337	0.461	0.7849	0.5292	0.9011
1.896	0.3526	0	0	2.018	0	0	0
0	0.9528	1.238	0	0	1.246	0.8295	0
0.9338	1.925	1.398	0	0	0	0	0
0	0	0	2.818	0	0	1.43	0
0.6003	2.868	0	0	0.7724	0	0	0
0	0.7432	0	0	1.246	2.218	0	0
1.515	0.3907	0	0	1.246	1.046	0	0
1.191	1.382	0	0	0.6852	0.9344	0	0
0.667	1.191	0.7472	0.3202	0.8721	0.3737	0	0
0.991	0	0.0427	0	2.541	0.5731	0	0
0	0	0	0	0.137	1.109	2.861	0
1.429	1.429	0	0	1.246	0	0	0
2.039	0.8194	0	0	1.246	0	0	0
1.667	0.1048	0	0	2.18	0.137	0	0
0.9338	0	0	0	2.492	0.6478	0	0
0.0667	0.4097	1.793	0.3416	0	0	0.9726	0.4577
0.9528	0	1.334	0.05337	0	1.246	0.4291	0
1.429	1.162	0.1494	0	0.137	1.109	0	0
0	1.162	0	0	0.5855	1.906	0	0.3147
2.687	0.6384	0	0	0.4111	0.2118	0	0
0.03811	3.373	0.2242	0	0	0	0.3004	0
0	0	1.43	1.067	0	0	0	1.43
0.6575	2.201	1.067	0	0	0	0	0
0.0667	2.792	1.067	0	0	0	0	0
0.1239	1.305	0	0	1.246	1.246	0	0
0	0	2.135	1.067	0	0	0.7151	0
0	0	2.434	0	0	0	1.416	0.0143
2.63	1.182	0	0	0	0	0	0
1.734	2.077	0	0	0	0	0	0
0	0	0	0	3.737	0	0	0
1.858	1.858	0	0	0	0	0	0
0.324	0	0	0	2.093	1.246	0	0
0	0.9338	0	0	0	2.691	0	0
0.9147	1.448	0	0	0.9094	0.3364	0	0
2.058	0.2668	0	0	0.03737	1.208	0	0
0	0	0	0	0	0	2.489	1.058
2.582	0.9528	0	0	0	0	0	0
0.9528	0.9528	0	1.067	0	0.4983	0	0
2.382	0	1.067	0	0	0	0	0
0.6765	0.2763	0	0	0.5232	1.968	0	0
0.8194	0.1334	0	0	2.492	0	0	0
0.3716	0.5812	0	0	0.4859	2.006	0	0
0	0.9528	0	0	0.7475	1.744	0	0
0.08576	0.8671	0	0	1.246	1.246	0	0
0.2763	0.6765	0	0	0.9842	1.507	0	0
1.296	1.563	0.1921	0.3416	0	0	0	0
0.8766	2.42	0.08539	0	0	0	0	0
1.467	0	0	0	0.6727	1.196	0	0
0.5622	1.344	0	0	0	0	1.43	0
1.944	1.391	0	0	0	0	0	0
2.658	0.6765	0	0	0	0	0	0
0	0	0	1.11	0	0	1.373	0.8295
0.9528	0.8385	0.2562	0	1.246	0	0	0
0.8957	0.9528	0	0.1921	0	1.246	0	0
1.677	0.686	0	0	0	0.9219	0	0
0.7242	0.2287	0.2775	0.7899	1.246	0	0	0
0	0	0	0	2.492	0	0.7151	0
1.486	0.4193	0	0.03202	0.9717	0.2741	0	0
1.906	0	0	0	1.159	0.08721	0	0
1.696	0.2096	0	0	1.246	0	0	0
1.067	0.8385	0	0	1.009	0.2367	0	0
1.906	0	0	0	1.246	0	0	0
0.4764	2.63	0	0	0	0	0	0
1.667	0.1906	0	0	0	1.246	0	0
0.9528	0	1.249	0.8859	0	0	0	0
0.5622	0.3907	0.7045	0	0	0	1.43	0
1.648	1.21	0	0	0	0	0	0.2288
0.9528	1.191	0	0	0	0.9344	0	0
0.667	0.7623	0	0	0.6852	0.9344	0	0
0	0	0.1494	0	0	0	1.745	1.116
2.296	0.08576	0	0	0	0.6229	0	0
0.3049	0	0	0	1.246	0	1.43	0
1.458	0.4478	0	1.067	0	0	0	0
1.82	0.08576	0	1.067	0	0	0	0
0.9528	0.9528	1.067	0	0	0	0	0
0	0.8957	0	2.071	0	0	0	0
0.2668	0	0	0	0.5855	0.6603	1.43	0
0.2573	0.6956	0	0.555	0	0	1.101	0.329
0.8957	1.01	0	0	1.009	0	0	0
0	1.639	0	0	0.4485	0.7973	0	0
0.7242	2.153	0	0	0	0	0	0
2.859	0	0	0	0	0	0	0
2.058	0.8004	0	0	0	0	0	0
0	2.859	0	0	0	0	0	0
0.9528	1.868	0	0	0.02492	0	0	0
0.8766	0	0	0	0	1.968	0	0
0	0	0.6511	0.4163	0	0	0.5149	1.23
2.458	0.324	0	0	0	0	0	0
1.982	0.8004	0	0	0	0	0	0
1.01	0	1.067	0	0.6977	0	0	0
0.6384	0.7909	0	0	1.345	0	0	0
0.3049	0.6479	0.9927	0	0	0	0	0.8152
0.7146	0.4478	0	0	0.03737	1.557	0	0
0	0	0	0	1.246	0	0.02861	1.43
0	0.9528	1.334	0.4163	0	0	0	0
1.029	1.667	0	0	0	0	0	0
0.9528	0.4764	0	0	1.246	0	0	0
0	1.906	0.4697	0.2989	0	0	0	0
0.02859	1.372	0	0	0.897	0.3488	0	0
0	0	2.306	0.2989	0	0	0	0
0.9528	0.4764	0	1.089	0	0	0	0
1.906	0.05717	0	0	0.5482	0	0	0
0	0	0.491	0	0	1.246	0	0.7723
0	0	0	0	1.071	0	1.273	0.1573
0	0	1.067	0	0	0	0.4148	1.015
0	0	1.067	0	0	0	0	1.43
0	0	0.5657	0.5017	0	0	1.43	0
0	0	0	0	0.5357	1.956	0	0
0.8099	1.667	0	0	0	0	0	0
0	0	1.046	0	0	0	1.43	0
0	0	1.217	0	0	0	1.259	0
0	0	1.366	0	0	1.071	0	0
0.9528	0.4097	0.1921	0.8753	0	0	0	0
0	0	0	0	0	0	2.403	0
0.9528	0.9528	0.491	0	0	0	0	0
0.9528	0	0	0	1.246	0	0.1859	0
0.4288	0.5241	0	0	0	0	0.6436	0.7866
0.04764	0.9052	0	0	0	0	1.43	0
0.9528	0	0	0	0	0	0	1.43
1.906	0.4764	0	0	0	0	0	0
1.849	0.5336	0	0	0	0	0	0
0.2382	0.8861	0	0	0	1.246	0	0
0	0	0.1388	1.324	0	0	0.9011	0
0.9528	0	1.067	0.3416	0	0	0	0
1.277	0	1.067	0	0	0	0	0
0.3621	0	0	0	0	0	0.5435	1.43
0	0	0.8753	0	0	0	1.33	0.1001
0	0	0	0.8539	0	0	0.07151	1.359
0.7146	0.4955	0	1.067	0	0	0	0
1.906	0.343	0	0	0	0	0	0
0.8861	0.0667	0	0	1.022	0.2242	0	0
0.2763	0.6765	0	0	0.9842	0.2616	0	0
0.9528	0	0	0	1.246	0	0	0
0.9528	0	0	0	1.246	0	0	0
0	0.9528	0	0	1.246	0	0	0
0.01906	1.887	0.2562	0	0	0	0	0
0	0.9528	0	0	0	0	1.201	0
0	0.9528	0	0	0	0	1.187	0
1.887	0.2382	0	0	0	0	0	0
0.3526	0.829	0	0	0	0.1495	0.7151	0
0	0	0	0	1.246	0	0.7866	0
0.9528	0.9528	0	0.1174	0	0	0	0
0	0.9528	0.5017	0.5657	0	0	0	0
0.848	0.1048	0.4163	0.6511	0	0	0	0
0	0.9528	0.1601	0.9073	0	0	0	0
0.9528	0	1.067	0	0	0	0	0
0.505	0.4478	0.03202	1.035	0	0	0	0
0.9528	0	1.067	0	0	0	0	0
0.9528	0	0	1.067	0	0	0	0
0.6384	0.3144	1.067	0	0	0	0	0
0	0	0.7685	0	1.246	0	0	0
1.906	0	0.1067	0	0	0	0	0
0	0	0	0	0	0	1.974	0
1.906	0	0.0427	0	0	0	0	0
0	0.7051	0	0	0	1.221	0	0
0	0.8576	1.067	0	0	0	0	0
1.772	0.1334	0	0	0	0	0	0
1.277	0.6289	0	0	0	0	0	0
0.9147	0.991	0	0	0	0	0	0
1.182	0.7242	0	0	0	0	0	0
1.191	0.7146	0	0	0	0	0	0
1.21	0.6956	0	0	0	0	0	0
0.9528	0.9528	0	0	0	0	0	0
0.2382	1.667	0	0	0	0	0	0
0.7718	1.134	0	0	0	0	0	0
0.7527	1.153	0	0	0	0	0	0
0	0	0	0	0.461	0	1.43	0
0	1.887	0	0	0	0	0	0
0.9528	0	0.7045	0	0	0	0.2288	0
0.8194	0.9528	0	0	0	0	0	0
0.7813	0.9528	0	0	0	0	0	0
0.4764	0	0	0	0.9344	0.3115	0	0
0.1429	0.3335	0	0	1.246	0	0	0
0.7527	0.9528	0	0	0	0	0	0
0.7242	0.9528	0	0	0	0	0	0
0.9528	0	0	0	0	0.6977	0	0
0	0	1.644	0	0	0	0	0
0	0	1.601	0	0	0	0	0
0	0	0.5337	1.067	0	0	0	0
0	0.1239	1.334	0.1281	0	0	0	0
0.7527	0.2001	0	0	0.3613	0.2616	0	0
0.4288	0.5241	0	0	0	0.6229	0	0
0	1.572	0	0	0	0	0	0
0.829	0.7146	0	0	0	0	0	0
0.4002	0	0	1.067	0	0	0	0
0	0	0	0	0	0	1.302	0.1287
0	0	0	0	0	0	0.2002	1.23
0	0	0	0	0	0	1.43	0
0	0	0	0	0	0	0.8152	0.615
0.2382	1.191	0	0	0	0	0	0
0.5717	0.8576	0	0	0	0	0	0
0.8576	0.5717	0	0	0	0	0	0
0.9528	0.4764	0	0	0	0	0	0
1.41	0	0	0	0	0	0	0
0	0	0	0	0	0	1.373	0
0	1.372	0	0	0	0	0	0
0	1.353	0	0	0	0	0	0
0.3811	0	0.9607	0	0	0	0	0
0.9528	0.3716	0	0	0	0	0	0
0	0	0	0	0.9344	0	0.3576	0
0.7623	0	0	0	0.4983	0	0	0
0	0	0	0	1.246	0	0	0
0	0	0	0	1.246	0	0	0
0	0	0	0	0	1.246	0	0
0	0	0	0	0.06229	1.184	0	0
0	0	0	0	1.246	0	0	0
0	0	0	0	0	1.246	0	0
0	0	0	0	1.246	0	0	0
0	0	0	0	1.184	0.06229	0	0
0	0	0	0	1.246	0	0	0
0	0	0	0	0	1.246	0	0
0	0	0	0	0	1.246	0	0
0	0	0	0	1.246	0	0	0
0	0	0	0	0	1.246	0	0
0	0.8004	0	0	0	0.4236	0	0
0.1143	0	0	0	0	1.096	0	0
0	0	0	0	0	1.159	0	0
0	0	0	0	1.159	0	0	0
0.7623	0	0	0	0.3737	0	0	0
0.7813	0	0.3416	0	0	0	0	0
0	0.03811	0.8432	0.2242	0	0	0	0
0.6098	0.343	0.1174	0	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	0	1.067	0	0	0	0
0	0	1.014	0.05337	0	0	0	0
0	0	1.067	0	0	0	0	0
0	0	0.5017	0.5657	0	0	0	0
0	0	0.1388	0.9286	0	0	0	0
0	0	0.7152	0.3522	0	0	0	0
0.6289	0	0	0	0	0.4236	0	0
0	1.048	0	0	0	0	0	0
0	0	0	0	0	0	0.2861	0.7151
0.2573	0.7146	0	0	0	0	0	0
0.3144	0.6384	0	0	0	0	0	0
0.4955	0.4574	0	0	0	0	0	0
0.181	0.7718	0	0	0	0	0	0
0.4955	0.4574	0	0	0	0	0	0
0.3335	0.6193	0	0	0	0	0	0
0	0.9528	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.8861	0.0667	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0	0.9528	0	0	0	0	0	0
0.1239	0.829	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.8861	0.0667	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.6765	0.2763	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0	0.9528	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0	0.9528	0	0	0	0	0	0
0	0.9528	0	0	0	0	0	0
0.01906	0.9338	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.2954	0.6575	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.0667	0.8861	0	0	0	0	0	0
0	0.9528	0	0	0	0	0	0
0	0.9528	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.9243	0.02859	0	0	0	0	0	0
0.7337	0.2192	0	0	0	0	0	0
0.9433	0.009528	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0	0.9528	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.6575	0.2954	0	0	0	0	0	0
0	0.9528	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0	0.9528	0	0	0	0	0	0
0.2192	0.7337	0	0	0	0	0	0
0	0.9528	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.829	0.1239	0	0	0	0	0	0
0.7909	0.162	0	0	0	0	0	0
0.9528	0	0	0	0	0	0	0
0.686	0.2668	0	0	0	0	0	0
0.6575	0	0	0	0	0	0.2717	0
0.9243	0	0	0	0	0	0	0
0	0.9147	0	0	0	0	0	0
0.9052	0	0	0	0	0	0	0
0.8861	0	0	0	0	0	0	0
0	0	0	0	0	0.8347	0	0
0	0.8194	0	0	0	0	0	0
0.8194	0	0	0	0	0	0	0
0	0	0	0	0.8098	0	0	0
0.07623	0	0	0	0	0	0.2431	0.472
0.7718	0	0	0	0	0	0	0
0	0	0	0.7685	0	0	0	0
0	0.7623	0	0	0	0	0	0
0	0	0	0.7258	0	0	0	0
